"catch_year","new_age","pred_weight"
1990,3,0.373556779534696
1990,4,0.449880686207396
1990,5,0.506793164713574
1990,6,0.538172020259965
1990,7,0.568901975943192
1990,8,0.627075832739291
1990,9,0.692938356916428
1990,10,0.741291179886971
1990,11,0.78938748699413
1990,12,0.846046611745772
1990,13,0.885227937526329
1990,14,0.899526716307248
1990,15,0.90714159969014
1991,0,0.0468921935512349
1991,1,0.131156187414941
1991,2,0.264711320015161
1991,3,0.376002172137206
1991,4,0.452825713475898
1991,5,0.510110754766516
1991,6,0.541695023854924
1991,7,0.572626145225457
1991,8,0.631180822091924
1991,9,0.697474498206943
1991,10,0.746143850396283
1991,11,0.794555007507649
1991,12,0.851585036529065
1991,13,0.891022852700024
1991,14,0.905415234728887
1991,15,0.91307996697148
1992,0,0.0462865358621376
1992,1,0.129462179364459
1992,2,0.261292319234507
1992,3,0.371145743179082
1992,4,0.446977034742455
1992,5,0.503522184739866
1992,6,0.534698512676896
1992,7,0.565230128925751
1992,8,0.623028515936892
1992,9,0.688465945593026
1992,10,0.736506686383655
1992,11,0.784292566933571
1992,12,0.840585998390009
1992,13,0.879514437310808
1992,14,0.893720927911267
1992,15,0.901286662779968
1993,0,0.040410087199656
1993,1,0.113025912605716
1993,2,0.228119154051965
1993,3,0.324025800727858
1993,4,0.390229698847723
1993,5,0.439595986463602
1993,6,0.466814228378548
1993,7,0.493469609948632
1993,8,0.543930026041905
1993,9,0.601059646767936
1993,10,0.643001228446624
1993,11,0.68472030644559
1993,12,0.733866833217392
1993,13,0.767852993167261
1993,14,0.78025585532302
1993,15,0.786861059192333
1994,0,0.044209603414526
1994,1,0.123653055910904
1994,2,0.24956781909593
1994,3,0.354491987989938
1994,4,0.426920638438379
1994,5,0.480928539652808
1994,6,0.510705948317014
1994,7,0.539867574280699
1994,8,0.595072478259094
1994,9,0.657573651865609
1994,10,0.703458746926937
1994,11,0.749100417632603
1994,12,0.80286789521927
1994,13,0.840049568338232
1994,14,0.853618596645495
1994,15,0.860844847905277
1995,0,0.0441625897290987
1995,1,0.123521559914023
1995,2,0.249302421941612
1995,3,0.35411501164266
1995,4,0.426466639509464
1995,5,0.480417107264143
1995,6,0.510162849828324
1995,7,0.539293464531927
1995,8,0.594439662125527
1995,9,0.656874370297208
1995,10,0.702710669910073
1995,11,0.748303804031305
1995,12,0.802014103831196
1995,13,0.839156236955481
1995,14,0.852710835591833
1995,15,0.859929402260999
1996,0,0.047069363600718
1996,1,0.131651727214949
1996,2,0.265711463410342
1996,3,0.377422799290647
1996,4,0.454536598550534
1996,5,0.512038076583209
1996,6,0.54374167867981
1996,7,0.574789665308476
1996,8,0.633565575907303
1996,9,0.700109725565747
1996,10,0.748962962339762
1996,11,0.797557028512348
1996,12,0.854802530777784
1996,13,0.894389352557425
1996,14,0.908836112486811
1996,15,0.916529803941755
1997,0,0.05006770842905
1997,1,0.140038015986227
1997,2,0.282637432473854
1997,3,0.40146484302736
1997,4,0.483490834497137
1997,5,0.544655188891243
1997,6,0.578378328200886
1997,7,0.611404088970029
1997,8,0.673924057998654
1997,9,0.744707107266548
1997,10,0.796672322589311
1997,11,0.848361857998153
1997,12,0.909253930825257
1997,13,0.951362455327713
1997,14,0.966729481957279
1997,15,0.974913265867699
1998,0,0.0447179203342108
1998,1,0.125074804482156
1998,2,0.252437321087745
1998,3,0.3585678959708
1998,4,0.431829322686145
1998,5,0.486458200517951
1998,6,0.516577986391617
1998,7,0.546074909366313
1998,8,0.60191455296177
1998,9,0.665134357851774
1998,10,0.711547034442444
1998,11,0.757713487812293
1998,12,0.812099177653203
1998,13,0.84970836136011
1998,14,0.863433404789418
1998,15,0.870742742652506
1999,0,0.0458071780881318
1999,1,0.12812142873445
1999,2,0.258586294638366
1999,3,0.367302042328105
1999,4,0.442348001430391
1999,5,0.498307552252389
1999,6,0.529161008432369
1999,7,0.55937642975911
1999,8,0.616576238682201
1999,9,0.681335977946684
1999,10,0.728879193870998
1999,11,0.776170188966588
1999,12,0.831880628123182
1999,13,0.870405912012414
1999,14,0.884465275773851
1999,15,0.891952657537101
2000,0,0.0594774849761956
2000,1,0.166356904544974
2000,2,0.335756601832418
2000,3,0.476916557974044
2000,4,0.574358598530278
2000,5,0.647018244511667
2000,6,0.687079345260501
2000,7,0.72631200142965
2000,8,0.800582037652333
2000,9,0.884668125901536
2000,10,0.946399737165996
2000,11,1.00780385695036
2000,12,1.08014004848738
2000,13,1.13016249233487
2000,14,1.14841761373281
2000,15,1.15813946639699
2001,0,0.0601165371418341
2001,1,0.168144316036246
2001,2,0.339364117913744
2001,3,0.48204075848999
2001,4,0.580529759035649
2001,5,0.65397009209783
2001,6,0.694461626870592
2001,7,0.734115815892025
2001,8,0.809183841934034
2001,9,0.894173387967594
2001,10,0.956568270718444
2001,11,1.01863214327721
2001,12,1.09174554655871
2001,13,1.14230545346611
2001,14,1.16075671588898
2001,15,1.17058302439895
2002,0,0.0602827517614357
2002,1,0.168609213797442
2002,2,0.340302416765396
2002,3,0.483373540202214
2002,4,0.582134850374125
2002,5,0.655778236665977
2002,6,0.696381725409633
2002,7,0.736145553246891
2002,8,0.811421132883735
2002,9,0.896645664259694
2002,10,0.959213060967511
2002,11,1.02144853228194
2002,12,1.09476408487363
2002,13,1.14546378352709
2002,14,1.1639660613562
2002,15,1.17381953836604
2003,0,0.0530423297714262
2003,1,0.148357950813821
2003,2,0.299429479986524
2003,3,0.42531666144991
2003,4,0.512215978911855
2003,5,0.577014228279029
2003,6,0.612740925831498
2003,7,0.647728812208432
2003,8,0.713963215950218
2003,9,0.788951625831512
2003,10,0.844004197125026
2003,11,0.898764709817011
2003,12,0.963274500832072
2003,13,1.00788477585619
2003,14,1.02416478785728
2003,15,1.03283478651659
2004,0,0.0508912272717221
2004,1,0.142341375745911
2004,2,0.287286282173387
2004,3,0.408068178256332
2004,4,0.491443341711081
2004,5,0.553613733727516
2004,6,0.587891554717766
2004,7,0.621460526613208
2004,8,0.685008830553772
2004,9,0.756956126731358
2004,10,0.809776071286286
2004,11,0.862315801515577
2004,12,0.924209433449657
2004,13,0.967010563314989
2004,14,0.98263034838672
2004,15,0.990948740020681
2005,0,0.0500509553923244
2005,1,0.139991158199074
2005,2,0.282542859835424
2005,3,0.401330509831967
2005,4,0.483329054780011
2005,5,0.544472943115102
2005,6,0.578184798405382
2005,7,0.611199508503336
2005,8,0.67369855787396
2005,9,0.744457922594245
2005,10,0.796405749960018
2005,11,0.84807798965647
2005,12,0.908949687532046
2005,13,0.951044122201362
2005,14,0.966406006906731
2005,15,0.974587052460699
2006,0,0.0516344839197087
2006,1,0.144420244334437
2006,2,0.291482043418456
2006,3,0.414027936009892
2006,4,0.49862077779226
2006,5,0.561699156502107
2006,6,0.596477598516752
2006,7,0.630536838831035
2006,8,0.695013253605317
2006,9,0.768011326293029
2006,10,0.821602696043249
2006,11,0.874909758991161
2006,12,0.937707335590545
2006,13,0.98113356777742
2006,14,0.996981476824875
2006,15,1.00542135697884
2007,0,0.0502154091056421
2007,1,0.140451130753385
2007,2,0.28347121818757
2007,3,0.402649171825374
2007,4,0.484917141504627
2007,5,0.546261931888531
2007,6,0.580084555090071
2007,7,0.613207742471368
2007,8,0.675912146578325
2007,9,0.746904007165853
2007,10,0.799022520846046
2007,11,0.850864541351413
2007,12,0.911936246932599
2007,13,0.954168992370154
2007,14,0.969581352015782
2007,15,0.977789278241849
2008,0,0.0522474624280337
2008,1,0.146134728516785
2008,2,0.294942370986676
2008,3,0.418943066507078
2008,4,0.504540151772374
2008,5,0.568367365128254
2008,6,0.603558679237083
2008,7,0.638022253646289
2008,8,0.703264099844499
2008,9,0.777128768773908
2008,10,0.831356348192451
2008,11,0.885296245661955
2008,12,0.948839323366572
2008,13,0.992781089843855
2008,14,1.00881713726146
2008,15,1.01735721140894
2009,0,0.0490928146602306
2009,1,0.137311264683514
2009,2,0.277134055538911
2009,3,0.393647717256125
2009,4,0.474076539003656
2009,5,0.534049931201895
2009,6,0.567116430145731
2009,7,0.599499129560668
2009,8,0.66080174053267
2009,9,0.730206537113663
2009,10,0.781159911347567
2009,11,0.831842973571109
2009,12,0.891549385934968
2009,13,0.932837993979498
2009,14,0.947905801432143
2009,15,0.955930234731361
2010,0,0.0465492498056023
2010,1,0.130196983104615
2010,2,0.262775366827172
2010,3,0.373252298789144
2010,4,0.449513994945852
2010,5,0.506380084911289
2010,6,0.537733364004903
2010,7,0.568438272144277
2010,8,0.626564712268375
2010,9,0.692373552851574
2010,10,0.7406869641332
2010,11,0.788744068633825
2010,12,0.845357011349718
2010,13,0.884506400996496
2010,14,0.898793525048972
2010,15,0.906402201650199
2011,0,0.0433956415844459
2011,1,0.121376426854983
2011,2,0.244972919728575
2011,3,0.34796528507909
2011,4,0.419060420808648
2011,5,0.472073959560716
2011,6,0.501303123676693
2011,7,0.52992784252961
2011,8,0.584116345518149
2011,9,0.645466783408401
2011,10,0.690507068449623
2011,11,0.735308410924629
2011,12,0.788085952590703
2011,13,0.824583058096298
2011,14,0.837902261246574
2011,15,0.844995466917938
2012,0,0.0444410600250464
2012,1,0.124300433742668
2012,2,0.250874415786277
2012,3,0.356347908596769
2012,4,0.429155754709558
2012,5,0.483446410909125
2012,6,0.513379717331899
2012,7,0.54269401716238
2012,8,0.598187942958934
2012,9,0.661016337546394
2012,10,0.70714166114985
2012,11,0.753022285964671
2012,12,0.807071259813626
2012,13,0.844447595254096
2012,14,0.858087663359445
2012,15,0.865351747205231
2013,0,0.047781185748789
2013,1,0.133642674363892
2013,2,0.269729773627075
2013,3,0.383130501438504
2013,4,0.461410479844146
2013,5,0.519781543154362
2013,6,0.551964593546408
2013,7,0.583482113706965
2013,8,0.643146882614823
2013,9,0.710697368368083
2013,10,0.760289404507131
2013,11,0.809618350650899
2013,12,0.867729567114973
2013,13,0.907915053808666
2013,14,0.92258028968289
2013,15,0.930390331552608
2014,0,0.0517204251023911
2014,1,0.144660619480254
2014,2,0.291967190352064
2014,3,0.414717050101544
2014,4,0.499450689434644
2014,5,0.562634056711366
2014,6,0.597470384468478
2014,7,0.631586313475504
2014,8,0.696170043728128
2014,9,0.769289615465005
2014,10,0.822970183467018
2014,11,0.876365971462366
2014,12,0.939268069257525
2014,13,0.982766580694046
2014,14,0.998640867230791
2014,15,1.00709479484349
2015,0,0.0444759268281372
2015,1,0.124397955240691
2015,2,0.251071242523776
2015,3,0.356627485914543
2015,4,0.429492454355928
2015,5,0.483825704985472
2015,6,0.513782495967352
2015,7,0.543119794707386
2015,8,0.598657258974498
2015,9,0.661534946383987
2015,10,0.707696458201106
2015,11,0.753613079248019
2015,12,0.807704457911968
2015,13,0.845110117435331
2015,14,0.85876088703089
2015,15,0.866030670006736
2016,0,0.0423550222153825
2016,1,0.1184658428396
2016,2,0.239098514929893
2016,3,0.339621142621596
2016,4,0.409011430293029
2016,5,0.460753714300754
2016,6,0.489281968527856
2016,7,0.517220271976259
2016,8,0.570109344797815
2016,9,0.629988610661612
2016,10,0.673948838091268
2016,11,0.717675852752759
2016,12,0.769187798840475
2016,13,0.804809710581969
2016,14,0.817809521731744
2016,15,0.824732633657726
2017,0,0.0486434632895365
2017,1,0.136054441145806
2017,2,0.274597420216934
2017,3,0.390044620906
2017,4,0.469737269721796
2017,5,0.529161719550852
2017,6,0.561925557571143
2017,7,0.594011854947012
2017,8,0.654753357079399
2017,9,0.723522884717427
2017,10,0.7740098776955
2017,11,0.824229032855682
2017,12,0.883388946543093
2017,13,0.924299635889189
2017,14,0.939229526215284
2017,15,0.947180511085704
2018,0,0.0534987436252487
2018,1,0.149634527924365
2018,2,0.302005983761861
2018,3,0.428976387886962
2018,4,0.516623448755886
2018,5,0.581979268253219
2018,6,0.618013383669581
2018,7,0.653302330654661
2018,8,0.720106662218201
2018,9,0.795740325603507
2018,10,0.851266608295732
2018,11,0.906498319306923
2018,12,0.971563198351739
2018,13,1.01655733184572
2018,14,1.03297742862531
2018,15,1.04172203010689
2019,0,0.0499618518602836
2019,1,0.139741938048285
2019,2,0.282039861110087
2019,3,0.400616038636334
2019,4,0.482468605152601
2019,5,0.543503641691145
2019,6,0.577155481236382
2019,7,0.610111416686459
2019,8,0.672499201726474
2019,9,0.743132596637149
2019,10,0.794987943552473
2019,11,0.846568193415177
2019,12,0.907331524063005
2019,13,0.949351019846961
2019,14,0.964685556459265
2019,15,0.972852037654792
2020,0,0.0504504124585862
2020,1,0.141108428727048
2020,2,0.284797836608562
2020,3,0.404533531768356
2020,4,0.487186507744657
2020,5,0.548818385930545
2020,6,0.582799295801442
2020,7,0.616077496558781
2020,8,0.679075351331021
2020,9,0.750399447094304
2020,10,0.802761870476388
2020,11,0.854846506721807
2020,12,0.916204022093995
2020,13,0.958634412775482
2020,14,0.974118900802777
2020,15,0.982365239345266
2021,0,0.0550879873526185
2021,1,0.154079599318332
2021,2,0.310977430244488
2021,3,0.441719641044731
2021,4,0.531970361967506
2021,5,0.599267653715307
2021,6,0.636372205332898
2021,7,0.672709452405815
2021,8,0.74149828599135
2021,9,0.819378737188255
2021,10,0.876554494064228
2021,11,0.933426928657477
2021,12,1.00042463722103
2021,13,1.04675537489631
2021,14,1.0636632501552
2021,15,1.07266762041098
2022,0,0.0563121624943041
2022,1,0.157503583827314
2022,2,0.317888026511034
2022,3,0.45153561418421
2022,4,0.543791902824783
2022,5,0.612584687067763
2022,6,0.650513782690619
2022,7,0.687658522589498
2022,8,0.757975993980621
2022,9,0.837587118541362
2022,10,0.896033445348064
2022,11,0.954169709389838
2022,12,1.02265625305728
2022,13,1.07001656070024
2022,14,1.08730016579762
2022,15,1.09650463278525
