"catch_year","new_age","pred_weight"
1986,0,0.0313233779186678
1986,1,0.120290368649861
1986,2,0.308531173390264
1986,3,0.488912569428333
1986,4,0.592250692640332
1986,5,0.656511502258131
1986,6,0.696893642203892
1986,7,0.723930944515462
1986,8,0.752266149590206
1986,9,0.772066428484404
1986,10,0.779077855129509
1986,11,0.797611556770929
1986,12,0.83686609725509
1986,13,0.870166120708126
1986,14,0.87446864193391
1986,15,0.857154731161815
1987,0,0.0293784858254857
1987,1,0.11282144919039
1987,2,0.289374240789157
1987,3,0.458555620282952
1987,4,0.555477401704447
1987,5,0.615748209322728
1987,6,0.653622991827979
1987,7,0.678981527704355
1987,8,0.705557378585191
1987,9,0.724128243271123
1987,10,0.730704325162561
1987,11,0.748087255329927
1987,12,0.784904451872213
1987,13,0.81613685182421
1987,14,0.820172226271172
1987,15,0.803933349240653
1988,0,0.0284110418623919
1988,1,0.109106198834225
1988,2,0.279845044356458
1988,3,0.443455220990058
1988,4,0.537185333756963
1988,5,0.595471402293473
1988,6,0.632098954771082
1988,7,0.656622425062655
1988,8,0.68232312374363
1988,9,0.700282443265643
1988,10,0.706641972446895
1988,11,0.723452476555574
1988,12,0.759057269751259
1988,13,0.78926117569012
1988,14,0.793163663824605
1988,15,0.777459538777014
1989,0,0.0278043728820392
1989,1,0.106776423435015
1989,2,0.273869434291231
1989,3,0.433985996733757
1989,4,0.525714663998732
1989,5,0.582756133694443
1989,6,0.61860156772592
1989,7,0.642601381448032
1989,8,0.667753285870117
1989,9,0.685329114983189
1989,10,0.691552847346338
1989,11,0.708004392025221
1989,12,0.742848906041835
1989,13,0.772407859468664
1989,14,0.776227016674671
1989,15,0.760858226233115
1990,0,0.0271972195781525
1990,1,0.104444788100501
1990,2,0.267889053702574
1990,3,0.424509212888448
1990,4,0.514234836832599
1990,5,0.570030714083869
1990,6,0.605093405278678
1990,7,0.628569144379294
1990,8,0.653171816422225
1990,9,0.670363848973518
1990,10,0.676451676107557
1990,11,0.692543974787682
1990,12,0.726627602669685
1990,13,0.755541088697962
1990,14,0.759276848449709
1990,15,0.744243660322685
1991,0,0.0264634740410365
1991,1,0.101627003844152
1991,2,0.260661756183001
1991,3,0.413056507602658
1991,4,0.500361451155389
1991,5,0.554652028359169
1991,6,0.588768773843993
1991,7,0.61161116810044
1991,8,0.635550092117189
1991,9,0.652278306037235
1991,10,0.658201891529678
1991,11,0.673860040965079
1991,12,0.707024136989228
1991,13,0.735157574848436
1991,14,0.738792548671029
1991,15,0.724164936366384
1992,0,0.0254170188582984
1992,1,0.0976083287180542
1992,2,0.250354309576545
1992,3,0.39672285758852
1992,4,0.480575468672818
1992,5,0.532719213007994
1992,6,0.565486867097056
1992,7,0.587425995900949
1992,8,0.610418293973287
1992,9,0.626485017790883
1992,10,0.632174364697367
1992,11,0.647213337995751
1992,12,0.679066013602782
1992,13,0.706086960267132
1992,14,0.70957819494233
1992,15,0.695529007854402
1993,0,0.0265086670653462
1993,1,0.101800557461796
1993,2,0.261106901558302
1993,3,0.413761905267394
1993,4,0.501215943924956
1993,5,0.555599235916354
1993,6,0.589774244307465
1993,7,0.612655647685591
1993,8,0.636635453423816
1993,9,0.653392234967946
1993,10,0.659325936469449
1993,11,0.675010826125237
1993,12,0.708231558167602
1993,13,0.736413040933503
1993,14,0.740054222386284
1993,15,0.725401629762069
1994,0,0.0273070510535561
1994,1,0.104866571111898
1994,2,0.268970879362293
1994,3,0.426223523170792
1994,4,0.51631148921506
1994,5,0.572332688893218
1994,6,0.607536974970345
1994,7,0.631107516962639
1994,8,0.655809542829647
1994,9,0.673071002562453
1994,10,0.679183414380018
1994,11,0.695340699148211
1994,12,0.729561968127187
1994,13,0.758592216489218
1994,14,0.762343062489179
1994,15,0.747249165316979
1995,0,0.0280821236317863
1995,1,0.107843062549309
1995,2,0.276605242828612
1995,3,0.438321283722029
1995,4,0.530966271100183
1995,5,0.588577554437867
1995,6,0.624781065100653
1995,7,0.649020624070153
1995,8,0.674423782506866
1995,9,0.692175184711778
1995,10,0.698461088818106
1995,11,0.71507697559125
1995,12,0.750269567585877
1995,13,0.780123799079609
1995,14,0.783981107614613
1995,15,0.768458791212016
1996,0,0.0266993405371663
1996,1,0.102532795928432
1996,2,0.262985010303401
1996,3,0.416738042045218
1996,4,0.50482112648371
1996,5,0.559595590579969
1996,6,0.594016415461337
1996,7,0.617062401864761
1996,8,0.641214691296807
1996,9,0.658092002240082
1996,10,0.66406838410206
1996,11,0.679866093174924
1996,12,0.713325777719099
1996,13,0.741709966307469
1996,14,0.74537733831549
1996,15,0.730619351455497
1997,0,0.0251868453195749
1997,1,0.0967243991527826
1997,2,0.248087130341593
1997,3,0.393130181967011
1997,4,0.476223433649954
1997,5,0.52789497035831
1997,6,0.560365884418991
1997,7,0.582106335048176
1997,8,0.604890417568557
1997,9,0.620811643021557
1997,10,0.626449467870407
1997,11,0.641352249992235
1997,12,0.672916471508597
1997,13,0.69969271965232
1997,14,0.703152338116183
1997,15,0.689230378817094
1998,0,0.0231349802598777
1998,1,0.088844674140633
1998,2,0.227876528019244
1998,3,0.361103539723587
1998,4,0.437427537946575
1998,5,0.484889614541626
1998,6,0.514715261472892
1998,7,0.534684610145397
1998,8,0.555612570461998
1998,9,0.570236761459112
1998,10,0.575415296719557
1998,11,0.589104012627849
1998,12,0.6180968313963
1998,13,0.64269173259884
1998,14,0.64586951067516
1998,15,0.633081714129916
1999,0,0.0256397732707564
1999,1,0.0984637668021121
1999,2,0.25254841138868
1999,3,0.400199731392781
