"catch_year","6","7","8","9","10","11","12","13","0","1","2","3","4","5","15","14"
1986,0.812437196033005,0.832346875635227,0.894903816649514,1.03393712312401,1.1533532880343,1.08931742336444,1.91704821009238,1.02409235634962,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
1989,0.593753079889777,0.664191354525708,0.637904181147062,0.65166200635309,0.635207111599998,0.65916564879671,0.797480938964687,NA,0.015506058099742,NA,0.309294989408887,0.440306259187563,0.560942284064072,0.579904606099216,1.27339627786423,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
1992,0.594538345864875,0.713415854060413,0.654680125724694,0.720485359555019,0.682345474444927,0.75172500076483,0.728972422646305,0.761778014160373,NA,0.103975563802096,0.234000073479868,0.383535383637141,0.525590758386289,0.584576499928363,0.905872649670477,NA
1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
1995,0.666038316925894,0.703381026985944,0.729992639552775,0.679985231267978,NA,0.745125360556402,0.6705143989458,0.865497524499486,NA,0.109437294343052,0.257193273229408,0.374544297302353,0.632875293435769,0.568225147570714,0.738684692026745,NA
1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
1998,0.519204621036582,0.655204765203886,0.568528711413943,0.548930079634893,0.667933731881207,0.646736873975572,0.634703475725021,0.579612435605232,NA,0.0922228915735163,0.187222187776229,0.338137666096105,0.476902963882973,0.518488525636059,0.641309132906224,0.609628646361199
1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
2001,0.805705085965607,0.907899463735261,0.931928001094127,0.883260977713102,1.14708924717167,0.9028751814719,1.00959503347167,1.01343762004948,NA,NA,0.27192338040903,0.45559361843889,0.736732016394448,0.723012398679218,0.995643562593265,0.987312325903401
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
2003,0.77171247401848,0.726805524825236,0.814635743817983,0.893321467113552,0.831933565182996,0.797794944829615,1.06508372739874,0.853267802245663,NA,0.094725026749341,0.252368396106023,0.420325056682792,0.55024468325562,0.612402733645002,0.928186294326799,0.795278861083629
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
2005,0.595523792381573,0.629921241579391,0.717930378859707,0.696559751207877,0.743831361281515,0.781638847572522,0.800219528607368,0.805517033409418,NA,0.0910673506585298,0.255760562275046,0.398991342976059,0.510649249436921,0.574146053605336,0.781175915857396,0.898113045101547
2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
2007,0.61828883275432,0.63290088113398,0.671918816036188,0.697174470292506,0.770569515330374,0.754014623296723,0.822959101073152,0.834902528580119,0.00939910282152432,0.0471516651671692,0.20386077546045,0.354008422741158,0.499857495583084,0.547964454236552,0.848690559593609,0.812467536016378
2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
2009,0.705846055534087,0.751483431048948,0.832016850210091,0.855240884104204,0.856195772330277,0.856555532808211,1.00643871942959,0.955042407163952,NA,0.0662454832144325,0.204464971468461,0.319415055646186,0.45209581568423,0.622214821022769,1.13456657441388,0.965903033962279
2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
2011,0.635828433576621,0.792178470777309,0.999763565839267,0.993840993508178,1.10188769313566,1.14723167310472,1.15343918643097,1.10698923330907,NA,0.0754051033517989,0.222552866211248,0.31691899001191,0.403635967588456,0.519509070564979,1.12541524292086,1.17010557862447
2012,0.53137959936796,0.644427744659395,0.747216542229492,0.872387725891336,0.82611070814122,0.933728272805468,0.917666505533047,0.891940750315256,NA,0.0778413144051543,0.197987855518507,0.356146274261653,0.408613353053272,0.471855199525817,1.09988303789666,0.904135710794
2013,0.61215852280778,0.659968438254707,0.765927285169836,0.982943171508116,1.20964150429011,1.41706194275353,1.55000033927397,1.3731731645706,NA,0.115490260516953,0.254338236492851,0.345644674398014,0.485347191806422,0.507594429803934,1.39940143095457,1.31654076462883
2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
2015,0.568572551781161,0.568986528785049,0.65035803598674,0.684080609738697,0.731445263499227,0.94887079680341,1.24668902889839,1.14227347033406,NA,0.0736672551444782,0.21177887436287,0.393675407939665,0.473691085323006,0.490865656539794,1.36307809309876,1.33118726747029
2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105874390479615,NA,NA,NA,NA,NA,NA
