"catch_year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
1985,0.0476768276552629,0.133350787620359,0.26914066131222,0.382293712479099,0.460402720885155,0.518646296926299,0.550759056852963,0.582207740121654,0.641742196199549,0.709145146059769,0.758628869057055,0.807850076669546,0.865834373391726,0.905932091631935,0.920565297408266,0.928358281495363
1986,0.0448792375189042,0.125526004251384,0.253347973408897,0.359861407902195,0.433387120769848,0.48821306896425,0.518441510138171,0.548044841473002,0.604085923195093,0.667533789695868,0.71411389720161,0.760446893251201,0.815028776168782,0.852773632724267,0.866548188415086,0.873883894271078
1987,0.0430392434854083,0.120379591084854,0.242961015313312,0.345107528825114,0.415618777088104,0.468196928235688,0.49718604016792,0.525575671002497,0.5793191366843,0.640165717997235,0.684836097873268,0.729269497561638,0.781613589811252,0.817810953256409,0.831020768954164,0.838055719811794
1988,0.0467596552342526,0.130785481354394,0.263963127401765,0.374939421787891,0.451545825430465,0.508668953566975,0.540163951381188,0.571007647565174,0.629396822719403,0.695503123248138,0.744034914075142,0.792309239598972,0.849178076245036,0.88850442350433,0.902856126222907,0.910499194503236
1989,0.0428324801556708,0.119801279686477,0.241793814766685,0.343449609772667,0.41362211740515,0.465947679689121,0.494797526038972,0.523050771237418,0.576536049808666,0.637090320180781,0.681546100641585,0.725766039382989,0.777858667203186,0.813882136156071,0.827028491038586,0.834029645533965
1990,0.0465872223789305,0.130303191357352,0.262989725961365,0.373556779534696,0.449880686207396,0.506793164713574,0.538172020259965,0.568901975943192,0.627075832739291,0.692938356916428,0.741291179886971,0.78938748699413,0.846046611745772,0.885227937526329,0.899526716307248,0.90714159969014
1991,0.0468921935512349,0.131156187414941,0.264711320015161,0.376002172137206,0.452825713475898,0.510110754766516,0.541695023854924,0.572626145225457,0.631180822091924,0.697474498206943,0.746143850396283,0.794555007507649,0.851585036529065,0.891022852700024,0.905415234728887,0.91307996697148
1992,0.0462865358621376,0.129462179364459,0.261292319234507,0.371145743179082,0.446977034742455,0.503522184739866,0.534698512676896,0.565230128925751,0.623028515936892,0.688465945593026,0.736506686383655,0.784292566933571,0.840585998390009,0.879514437310808,0.893720927911267,0.901286662779968
1993,0.040410087199656,0.113025912605716,0.228119154051965,0.324025800727858,0.390229698847723,0.439595986463602,0.466814228378548,0.493469609948632,0.543930026041905,0.601059646767936,0.643001228446624,0.68472030644559,0.733866833217392,0.767852993167261,0.78025585532302,0.786861059192333
1994,0.044209603414526,0.123653055910904,0.24956781909593,0.354491987989938,0.426920638438379,0.480928539652808,0.510705948317014,0.539867574280699,0.595072478259094,0.657573651865609,0.703458746926937,0.749100417632603,0.80286789521927,0.840049568338232,0.853618596645495,0.860844847905277
1995,0.0441625897290987,0.123521559914023,0.249302421941612,0.35411501164266,0.426466639509464,0.480417107264143,0.510162849828324,0.539293464531927,0.594439662125527,0.656874370297208,0.702710669910073,0.748303804031305,0.802014103831196,0.839156236955481,0.852710835591833,0.859929402260999
1996,0.047069363600718,0.131651727214949,0.265711463410342,0.377422799290647,0.454536598550534,0.512038076583209,0.54374167867981,0.574789665308476,0.633565575907303,0.700109725565747,0.748962962339762,0.797557028512348,0.854802530777784,0.894389352557425,0.908836112486811,0.916529803941755
1997,0.05006770842905,0.140038015986227,0.282637432473854,0.40146484302736,0.483490834497137,0.544655188891243,0.578378328200886,0.611404088970029,0.673924057998654,0.744707107266548,0.796672322589311,0.848361857998153,0.909253930825257,0.951362455327713,0.966729481957279,0.974913265867699
