"catch_year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
1985,0.0185490100711956,0.0921093830182829,0.252286659014948,0.379178026337061,0.457235939595347,0.523170820766188,0.552913205556569,0.579230619917627,0.645395712177187,0.711705274018327,0.744128934266881,0.78964278357808,0.857966784947851,0.893598394436177,0.899791350835601,0.91931221180435
1986,0.0177024493677561,0.0879055908060816,0.240772515095443,0.361872670661872,0.436368088579258,0.499293759060636,0.527678727250698,0.552795037686065,0.615940412622091,0.679223663673515,0.710167536239452,0.753604173012557,0.818809926322761,0.852815340112376,0.858725655362448,0.877355601197181
1987,0.0168562183354498,0.0837034356518452,0.229262855060978,0.344574054109103,0.4155083640071,0.475425995658157,0.502454075858628,0.526369750107108,0.586496583670277,0.646754702450317,0.676219363598611,0.717579596750228,0.779668316321784,0.812048167692471,0.817675951860464,0.835415329504998
1988,0.0182714093288332,0.0907308925755971,0.248510987776328,0.373503324496117,0.450393038773185,0.515341151815142,0.544638418075437,0.570561971322848,0.635736850160816,0.701054036477754,0.732992450768677,0.77782514899375,0.845126627143758,0.880224981153351,0.886325255016764,0.905553970718693
1989,0.0175019912883065,0.0869101700290014,0.238046067757133,0.357774915652991,0.431426766214623,0.493639882247137,0.521703426204292,0.546535325864169,0.608965658473406,0.671532305923624,0.702125777867791,0.745070549102721,0.809537928880196,0.843158273926071,0.849001662254374,0.867420647273193
1990,0.0183412580659361,0.0910777425721451,0.249461006373142,0.374931169226116,0.452114820842215,0.517311220351381,0.546720485473506,0.572743140406121,0.638167172601433,0.703734056294925,0.735794566143073,0.780798652753989,0.848357413917548,0.883589943439157,0.889713537694428,0.90901576176584
1991,0.0184264764015401,0.0915009138510541,0.250620068182576,0.376673198594691,0.454215465868611,0.519714785092094,0.549260693437711,0.575404256507237,0.641132266058526,0.707003790833836,0.739213262289636,0.784426449788974,0.852299106823858,0.887695335995413,0.893847382089073,0.913239289398292
1992,0.0184062252012078,0.0914003518501265,0.250344629889467,0.376259224471896,0.453716270678337,0.519143604362843,0.548657040949027,0.574771871529412,0.640427644204814,0.706226774377089,0.738400846744923,0.783564343717555,0.851362406850451,0.886719734600359,0.892865019427503,0.912235614501481
1993,0.0157588398748557,0.0782541500805445,0.214337317555978,0.322141493167264,0.388457816856844,0.444474673311758,0.46974316352277,0.492101872545208,0.54831431138811,0.604649488479262,0.632195932631942,0.670863519777053,0.728910121351098,0.759181970158915,0.764443372674516,0.781027876162578
1994,0.0173680400324329,0.0862450042069073,0.236224185366348,0.355036690128687,0.428124847238664,0.489861816021012,0.517710576020422,0.542352425068893,0.604304947963803,0.666392742415885,0.696752067632349,0.739368161635907,0.803342141185842,0.836705173371276,0.842503839405284,0.860781854968998
1995,0.01839788861612,0.0913589546162055,0.250231243288708,0.37608880837595,0.453510772578923,0.51890847278191,0.548408542082155,0.574511544680169,0.640137580408998,0.70590690870493,0.738066408726235,0.783209450155633,0.85097680605139,0.886318119688244,0.892460621180441,0.91182244288496
1996,0.0185819888219972,0.0922731466033685,0.252735205801342,0.379852176471867,0.458048870854297,0.524100979306104,0.553896243829283,0.580260448582207,0.646543177420809,0.712970632697088,0.745451939785409,0.791046709312226,0.85949218563976,0.895187145461363,0.901391112473485,0.920946680071151
1997,0.0196357421025486,0.0975058012923541,0.267067393532977,0.401392953453069,0.484024050633988,0.553821862876448,0.585306766653906,0.613166041041929,0.683207551764787,0.753401996117779,0.787725263409003,0.83590563550103,0.908232539479283,0.945951700336172,0.952507483865573,0.973172014755946
