"catch_year","new_age","pred_weight"
1986,0,0.039855773233762
1986,1,0.175362964793322
1986,2,0.446246796060139
1986,3,0.760604652177104
1986,4,0.836987804525678
1986,5,0.923103584599233
1986,6,1.0434208691597
1986,7,0.942022950654596
1986,8,1.01067469609911
1986,9,1.02807747056609
1986,10,1.05205175219055
1986,11,1.20970266425354
1986,12,1.3834288905082
1986,13,1.27784982602155
1986,14,1.81961965767588
1986,15,1.1756648751206
1987,0,0.0229844441393811
1987,1,0.107985649057007
1987,2,0.286526502238322
1987,3,0.420975394520349
1987,4,0.556216611151029
1987,5,0.56467018876154
1987,6,0.585362083223917
1987,7,0.652295864952858
1987,8,0.597704028616941
1987,9,0.623866863578018
1987,10,0.622373889834909
1987,11,0.659857259764163
1987,12,0.760331991836659
1987,13,0.822199186060977
1987,14,0.757152322772911
1987,15,1.13933084466663
1988,0,0.022388842370909
1988,1,0.103927633074838
1988,2,0.294452461630921
1988,3,0.451095637722998
1988,4,0.513764293309999
1988,5,0.626241598227844
1988,6,0.597573373251066
1988,7,0.610705627483715
1988,8,0.690703333967921
1988,9,0.615728047460452
1988,10,0.630288914657794
1988,11,0.651458098462128
1988,12,0.692144630147099
1988,13,0.75412908948901
1988,14,0.813022773737502
1988,15,0.791178945716411
1989,0,0.0293989628676697
1989,1,0.105557996312018
1989,2,0.295489906595705
1989,3,0.483371996368607
1989,4,0.574034903638433
1989,5,0.603148626214659
1989,6,0.691036135458313
1989,7,0.650071370795122
1989,8,0.67428161244447
1989,9,0.741919479825283
1989,10,0.648633171313462
1989,11,0.687918928573909
1989,12,0.712517950278329
1989,13,0.715816575765604
1989,14,0.777559854246415
1989,15,0.885842762756313
1990,0,0.0222453580256297
1990,1,0.127170773444515
1990,2,0.275358543581728
1990,3,0.445045845767559
1990,4,0.564347964409256
1990,5,0.618293284223683
1990,6,0.610631202340384
1990,7,0.689709747634956
1990,8,0.65851585912506
1990,9,0.664511256634001
1990,10,0.717072051383915
1990,11,0.649520031087356
1990,12,0.69030717249
1990,13,0.67607754338178
1990,14,0.677151259948884
1990,15,0.777290865308238
1991,0,0.0240053430491285
1991,1,0.100230378663026
1991,2,0.345540851381027
1991,3,0.431981675900723
1991,4,0.541221320164204
1991,5,0.633151821238001
1991,6,0.652009384952769
1991,7,0.6348180497897
1991,8,0.727739973636062
1991,9,0.675977020192256
1991,10,0.668979842866413
1991,11,0.747929836305314
1991,12,0.678894583659464
1991,13,0.682256614571403
1991,14,0.666170073557
1991,15,0.705082756038952
1992,0,0.023777469200344
1992,1,0.104831306417296
1992,2,0.263957841068513
1992,3,0.52539904397155
1992,4,0.509165043755344
1992,5,0.588516853014245
1992,6,0.647128144432283
1992,7,0.656972561117641
1992,8,0.649205579308044
1992,9,0.724044126123037
1992,10,0.659577348554439
1992,11,0.676291929690609
1992,12,0.757693851656126
1992,13,0.650325559139145
1992,14,0.651567589509971
1992,15,0.672299257517787
1993,0,0.0235057660706201
1993,1,0.110755078762105
1993,2,0.294470053744561
1993,3,0.428094243378594
1993,4,0.660537493629078
1993,5,0.590551162440249
1993,6,0.641588059685464
1993,7,0.695502369173345
1993,8,0.716630271409279
1993,9,0.688947277889126
1993,10,0.753552952640578
1993,11,0.711216537347786
1993,12,0.730772255894991
1993,13,0.774171507284503
1993,14,0.662456678173958
1993,15,0.701377657314895
1994,0,0.0228828423096066
1994,1,0.105946713739027
1994,2,0.30104321673525
1994,3,0.462126649753281
1994,4,0.5207900065477
1994,5,0.741329838920151
1994,6,0.622974048828691
1994,7,0.667236286173512
1994,8,0.734110760296037
1994,9,0.735891781077646
1994,10,0.693824749955332
1994,11,0.786257765486086
1994,12,0.743643438485929
1994,13,0.722504454727415
1994,14,0.763095514979333
1994,15,0.69002526791863
1995,0,0.0240057547459931
1995,1,0.100056937678187
1995,2,0.279368119463944
1995,3,0.458324298884494
1995,4,0.545391577131511
1995,5,0.56702317217372
1995,6,0.758661536927923
1995,7,0.628517678454532
1995,8,0.683229785170962
1995,9,0.731315117981645
1995,10,0.718955334208174
1995,11,0.70230396163541
1995,12,0.797539148323413
1995,13,0.713259208240801
1995,14,0.690886020577184
1995,15,0.771099766061911
1996,0,0.0229662627217304
1996,1,0.112747056312874
1996,2,0.283393032761557
1996,3,0.456849852676137
1996,4,0.580995680075956
1996,5,0.63782156646097
1996,6,0.623289772530925
1996,7,0.82214461486481
1996,8,0.691285170117997
1996,9,0.731075719786285
1996,10,0.767441211631472
1996,11,0.78168152689516
1996,12,0.765182076435167
1996,13,0.821650748058017
1996,14,0.732598240321143
1996,15,0.749878122759922
1997,0,0.0231172963708286
1997,1,0.104691510478695
1997,2,0.309940596179671
1997,3,0.449797569003306
1997,4,0.562088629356416
1997,5,0.659469882999383
1997,6,0.680486765836854
1997,7,0.655573576872938
1997,8,0.877645740135472
1997,9,0.717933303651158
1997,10,0.744619176278037
1997,11,0.809849550903579
1997,12,0.826610293648702
1997,13,0.765123116827837
1997,14,0.819100194813406
1997,15,0.771758532417898
1998,0,0.0180278352474706
1998,1,0.0807397315880182
1998,2,0.22050266431008
1998,3,0.376908144747785
1998,4,0.424011404572502
1998,5,0.488827901433676
1998,6,0.539069267962582
1998,7,0.548378282317731
1998,8,0.536193564138024
1998,9,0.698353368379522
1998,10,0.560254146124026
1998,11,0.602036147970698
1998,12,0.656151958637189
1998,13,0.633281013345219
1998,14,0.584400018647762
1998,15,0.661122170015183
1999,0,0.0242876430682797
1999,1,0.106529149943687
1999,2,0.287716187882451
1999,3,0.453675702358692
1999,4,0.60113300992746
