"catch_year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
1985,NA,0.0959738904262012,0.192462747450604,0.29702413920183,0.360547010061487,0.552010903059453,0.521443571910495,0.491035206618249,0.766786474523804,0.571507174754118,0.770267450951875,0.79287630517279,0.959812623771186,0.937690506342423,1.07949327768048,1.26116991005875
1987,NA,NA,0.196595496314576,0.369871483207458,0.319073720161888,0.365329100023122,0.392826400782851,0.556144319887842,0.54536301430701,0.525726679920907,0.758032265376371,0.550711344788459,0.801957671115182,0.75708836097969,0.888937731025723,0.932665347782264
1988,NA,0.0863180997364884,0.221401089562859,0.313744471587744,0.469057532937298,0.379228295921016,0.405292653944286,0.43646686898033,0.640303801589378,0.604313096991005,0.565001016465084,0.845446219182773,0.634576431207982,0.816493480060419,NA,1.03651919984384
1990,NA,NA,0.252876641017094,0.384090925881492,0.412261620748186,0.425503235590808,0.559699946194829,0.433184858323106,0.46454648525649,0.488252865311971,0.701981087411824,0.681965915366312,0.638959771978968,0.892825441018835,NA,0.926440444849777
1991,NA,NA,0.245327858951796,0.388342755834072,0.466366261504977,0.470275661912852,0.457621090797717,0.58799918495733,0.469690296460195,0.511383689184251,0.521398664450332,0.737038170199555,0.694680108800609,NA,0.915210494717744,0.726506362822234
1993,NA,NA,0.236477871585148,0.343882383536979,0.379125492058909,0.448714116657567,0.47830476281882,0.452815131156423,0.448925236329376,0.586378474648882,0.436319225942186,0.464506038742502,0.496915359842181,0.671634221734483,0.614840624944938,0.608187690174389
1994,NA,NA,0.23364510271735,0.39736958247798,0.449863563519131,0.47544182831055,0.522874283425341,0.550819414074533,0.537559954243302,0.513859783205755,0.663563668239454,0.50630603289665,0.536101237512787,0.547543449774929,0.758781732812573,0.749338975441857
1996,NA,NA,0.282701494014244,0.408489581572997,0.463870603851299,0.557277685424712,0.555219365012711,0.545994531317835,0.614707416787573,0.657380069360909,0.601869126674895,0.592088366843513,0.75417586839778,NA,0.578844569984837,0.636634054912836
1997,NA,NA,0.265701753628584,0.437904067382953,0.497284992764908,0.533847550808962,0.598820646373408,0.590189520647663,0.607076385324488,0.665541337041613,0.685379509237436,0.675788978459146,0.613776349295919,0.770063263751614,0.556118766923788,0.640559998518012
1999,NA,NA,0.256373852903036,0.358146119817667,0.445290539436059,0.542716980030037,0.545247207184268,0.54427197877728,0.631413643049159,0.63100834690429,0.607277137899338,0.665653239584805,0.702852662879185,0.627286825276374,0.591434941700512,0.805695082327961
2000,NA,0.110856286513007,0.31191111868917,0.514801577620911,0.560210196002992,0.658185121712372,0.755744703206869,0.754511997806283,0.772703376743481,0.887434266796191,0.849981837130199,0.833019634409101,0.911582211144504,0.918702878871006,0.839771058171271,0.85296380030339
2002,NA,NA,0.306215879451918,0.473913625258915,0.585963390535338,0.7090382306546,0.68720432610959,0.748991071234874,0.885711470869315,0.894902479123638,0.866506093509027,0.973540050275374,0.959018467317251,0.884127426045596,0.96609508916836,1.0732900891653
2004,NA,NA,0.313586194184125,0.429292439448814,0.496840695682974,0.54428043333238,0.610643929711058,0.694964638432973,0.675116814550727,0.755313838179004,0.860511686592642,0.855467364529592,0.834555691040206,0.89875355755209,0.907300981071552,0.910307143176637
2006,NA,0.0845730393841434,0.273511980714285,0.453236472883666,0.527886750448452,0.594567994289436,0.610335048363809,0.611931773948929,0.686601313717349,0.794178057292261,0.73498547077308,0.800366795424974,0.916871268963998,0.881562634629265,0.824027596609301,1.01309162979215
2008,NA,0.0764692588470846,0.222329359600884,0.399408602858828,0.547450162342178,0.663330570634945,0.681679850940876,0.714398911354033,0.764600485170135,0.775871574564392,0.818823905182222,0.918048133068761,0.88480290459825,0.904839987858982,1.02783894151062,1.06961268444038
2010,NA,0.0892081577724887,0.224203963811621,0.347534872190218,0.432153244069283,0.573850212154963,0.70454048428078,0.797805927227932,0.851435843692201,0.908476147799857,0.905903490755438,0.903765622338628,0.972662539990059,1.10666890834033,0.966129233681584,1.13668535318896
2014,NA,NA,0.302814927410855,0.44574205968243,0.490736225170292,0.579320246249379,0.576584939662446,0.615793578235036,0.69378062170506,0.868731119621289,1.02562519301658,1.20851416260119,1.20230800746744,1.19854445091652,1.19414083592782,1.27271434274499
2016,NA,0.0940796232568223,0.236349811575016,0.363977796285055,0.459698332933128,0.49228768904782,0.471617551970864,0.521509740795109,0.531445119215401,0.572318109745601,0.616666939308215,0.762010472630446,0.939658379987482,1.0181736971501,1.02708386222268,1.11740105841203
2018,NA,0.125527624837371,0.331597833282872,0.488605148189322,0.525533554725012,0.588232899424006,0.640336118623779,0.65294456237782,0.654965382984865,0.727214498189635,0.690793288473186,0.744395074458248,0.812419991624695,0.955531545082991,1.14563816112677,1.33735489260556
2020,NA,NA,0.23087579351907,0.476946260315665,0.54304276857174,0.590159796335608,0.559421133974304,0.583301007340201,0.64186540565107,0.674923366761832,0.63514072448991,0.705899030436637,0.682075516753474,0.715244404102521,0.756113339131108,0.998201701637525
2022,NA,0.142778777679517,0.3685312174305,0.460000839726922,0.44913301073602,0.686777295724527,0.689874101209678,0.710473020941139,0.67883358399215,0.712031012966307,0.75841079035559,0.784618339551884,0.753076244009439,0.796290513991511,0.78275840441796,0.859018005914855
