"catch_year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
1986,0.039855773233762,0.175362964793322,0.446246796060139,0.760604652177104,0.836987804525678,0.923103584599233,1.0434208691597,0.942022950654596,1.01067469609911,1.02807747056609,1.05205175219055,1.20970266425354,1.3834288905082,1.27784982602155,1.81961965767588,1.1756648751206
1987,0.0229844441393811,0.107985649057007,0.286526502238322,0.420975394520349,0.556216611151029,0.56467018876154,0.585362083223917,0.652295864952858,0.597704028616941,0.623866863578018,0.622373889834909,0.659857259764163,0.760331991836659,0.822199186060977,0.757152322772911,1.13933084466663
1988,0.022388842370909,0.103927633074838,0.294452461630921,0.451095637722998,0.513764293309999,0.626241598227844,0.597573373251066,0.610705627483715,0.690703333967921,0.615728047460452,0.630288914657794,0.651458098462128,0.692144630147099,0.75412908948901,0.813022773737502,0.791178945716411
1989,0.0293989628676697,0.105557996312018,0.295489906595705,0.483371996368607,0.574034903638433,0.603148626214659,0.691036135458313,0.650071370795122,0.67428161244447,0.741919479825283,0.648633171313462,0.687918928573909,0.712517950278329,0.715816575765604,0.777559854246415,0.885842762756313
1990,0.0222453580256297,0.127170773444515,0.275358543581728,0.445045845767559,0.564347964409256,0.618293284223683,0.610631202340384,0.689709747634956,0.65851585912506,0.664511256634001,0.717072051383915,0.649520031087356,0.69030717249,0.67607754338178,0.677151259948884,0.777290865308238
1991,0.0240053430491285,0.100230378663026,0.345540851381027,0.431981675900723,0.541221320164204,0.633151821238001,0.652009384952769,0.6348180497897,0.727739973636062,0.675977020192256,0.668979842866413,0.747929836305314,0.678894583659464,0.682256614571403,0.666170073557,0.705082756038952
1992,0.023777469200344,0.104831306417296,0.263957841068513,0.52539904397155,0.509165043755344,0.588516853014245,0.647128144432283,0.656972561117641,0.649205579308044,0.724044126123037,0.659577348554439,0.676291929690609,0.757693851656126,0.650325559139145,0.651567589509971,0.672299257517787
1993,0.0235057660706201,0.110755078762105,0.294470053744561,0.428094243378594,0.660537493629078,0.590551162440249,0.641588059685464,0.695502369173345,0.716630271409279,0.688947277889126,0.753552952640578,0.711216537347786,0.730772255894991,0.774171507284503,0.662456678173958,0.701377657314895
1994,0.0228828423096066,0.105946713739027,0.30104321673525,0.462126649753281,0.5207900065477,0.741329838920151,0.622974048828691,0.667236286173512,0.734110760296037,0.735891781077646,0.693824749955332,0.786257765486086,0.743643438485929,0.722504454727415,0.763095514979333,0.69002526791863
1995,0.0240057547459931,0.100056937678187,0.279368119463944,0.458324298884494,0.545391577131511,0.56702317217372,0.758661536927923,0.628517678454532,0.683229785170962,0.731315117981645,0.718955334208174,0.70230396163541,0.797539148323413,0.713259208240801,0.690886020577184,0.771099766061911
