"catch_year","new_age","pred_weight"
1986,1,0.0763865715170309
1986,2,0.261338236758297
1986,3,0.289459193458431
1986,4,0.348695801971365
1986,5,0.400166504881065
1986,6,0.575517266621083
1986,7,0.54479716762189
1986,8,0.529159064945751
1986,9,0.802212006568822
1986,10,0.582925215252881
1986,11,0.814738173977319
1986,12,0.822025841386928
1986,13,0.954755548073021
1986,14,0.923254090320358
1986,15,1.15728319802744
1989,0,0.0184161585421229
1989,2,0.247364493601151
1989,3,0.336699619205348
1989,4,0.369342917634415
1989,5,0.512705932647604
1989,6,0.390577393925163
1989,7,0.41373135238076
1989,8,0.461916177907838
1989,9,0.66399249293119
1989,10,0.612788504216756
1989,11,0.578164277912471
1989,12,0.8713685592319
1989,13,0.61786948709524
1989,14,0.817100472907677
1989,15,0.87144096307821
1992,1,0.100437287393105
1992,2,0.262221934550986
1992,3,0.374456669538187
1992,4,0.468877888257175
1992,5,0.52912591152193
1992,6,0.505222471540853
1992,7,0.486581011910945
1992,8,0.646235700424127
1992,9,0.503903609563766
1992,10,0.506846480640584
1992,11,0.563536223423433
1992,12,0.783562433308111
1992,13,0.711581730967
1992,14,0.645652385671091
1992,15,1.02884181738612
1995,1,0.10194900291018
1995,2,0.272567583654854
1995,3,0.395654571549043
1995,4,0.498405571424513
1995,5,0.531894251465886
1995,6,0.524562748514493
1995,7,0.575456936581748
1995,8,0.629086073018082
1995,9,0.597847149187317
1995,10,0.565589508736825
1995,11,0.730214193140709
1995,12,0.551874967366065
1995,13,0.561291008704916
1995,14,0.609846670250953
1995,15,0.868321337940758
1998,1,0.0878808497039127
1998,2,0.224211674699558
1998,3,0.35648330056799
1998,4,0.461541067362971
1998,5,0.493463289011852
1998,6,0.493240409736097
1998,7,0.551567467232993
1998,8,0.565031157571901
1998,9,0.560835215893565
1998,10,0.600328572065258
1998,11,0.636378476474489
1998,12,0.596491295122026
1998,13,0.559626113268712
1998,14,0.700247319644941
1998,15,0.562883002728696
2001,2,0.311491538805976
2001,3,0.492571346213397
2001,4,0.634810011621602
2001,5,0.653071260202538
2001,6,0.717500124944686
2001,7,0.817634358363783
2001,8,0.84146735958863
2001,9,0.844486098309777
2001,10,0.934366404035594
2001,11,0.916632828082049
2001,12,0.899201346523354
2001,13,0.947498032784689
2001,14,0.966747418144774
2001,15,0.965318100146583
2003,1,0.109363013910441
2003,2,0.30695257857656
2003,3,0.453582502022103
2003,4,0.524092170130864
2003,5,0.612951279385564
2003,6,0.700779309210849
2003,7,0.664435691738435
2003,8,0.755310041205253
2003,9,0.873913725454173
2003,10,0.853279006476551
2003,11,0.843274404875465
2003,12,0.94527705993736
2003,13,0.884265433364371
2003,14,0.861026122009698
2003,15,0.988395322434651
2005,1,0.0955944580939675
2005,2,0.287547923013811
2005,3,0.429166100671881
2005,4,0.511787681085759
2005,5,0.561933532623952
2005,6,0.571965155025885
2005,7,0.626535115492143
2005,8,0.732125212873124
2005,9,0.711983446926212
2005,10,0.758474503808592
2005,11,0.870231332472963
2005,12,0.874386781614594
2005,13,0.819590640043032
2005,14,0.901490365671549
2005,15,0.937839996610491
2007,0,0.014039954156618
2007,1,0.0698883636545851
2007,2,0.22674989041623
2007,3,0.395942899587066
2007,4,0.513598220395807
2007,5,0.565890284632787
2007,6,0.594771826444201
2007,7,0.607999432930183
2007,8,0.632313104324924
2007,9,0.696452073029176
2007,10,0.769259274065276
2007,11,0.7314140104181
2007,12,0.797864710862743
2007,13,0.87484972081938
2007,14,0.840196979901317
2007,15,0.888304007620783
2009,1,0.0744409556066866
2009,2,0.218737440890144
2009,3,0.336405796312035
2009,4,0.475081581035553
2009,5,0.614737709382299
2009,6,0.702193025188254
2009,7,0.719861804333164
2009,8,0.77732501643066
2009,9,0.812962086342896
2009,10,0.79631907114709
2009,11,0.859311502198378
2009,12,0.974249660186024
2009,13,0.889161737221699
2009,14,0.947330005148967
2009,15,1.1353685295129
2011,1,0.0797550957583753
2011,2,0.232466232200112
2011,3,0.337101146809404
2011,4,0.412582807190843
2011,5,0.482586112588962
2011,6,0.597265811633109
2011,7,0.727668434245484
2011,8,0.852898550979815
2011,9,0.894242333074221
2011,10,0.909420604370364
2011,11,0.936410947052249
2011,12,0.937798287819324
2011,13,0.970635593729227
2011,14,1.06218925050281
2011,15,1.08170206114697
2012,1,0.0878738625235087
2012,2,0.22435876197615
2012,3,0.35769296966902
2012,4,0.40424445229523
2012,5,0.466437222735614
2012,6,0.513198815944069
2012,7,0.636127811887134
2012,8,0.794969562585815
2012,9,0.900251708628235
2012,10,0.914231222899049
2012,11,0.972687133613128
2012,12,0.97514856264028
2012,13,0.938558496314623
2012,14,0.991766213512922
2012,15,1.19856247810146
2013,1,0.0976283697240227
2013,2,0.267617503308129
2013,3,0.376355926369759
2013,4,0.470064074616882
2013,5,0.49880672296165
2013,6,0.540976720833546
2013,7,0.58857549536085
2013,8,0.755598861170074
2013,9,0.925582566282485
2013,10,1.02015363370278
2013,11,1.05155383928884
2013,12,1.10911727845999
2013,13,1.08214460942182
2013,14,1.05709273281058
2013,15,1.22280540090138
2015,1,0.0873538328111208
2015,2,0.240331134207965
2015,3,0.377852793976417
2015,4,0.441194010708673
2015,5,0.459377022466666
2015,6,0.506676325416495
2015,7,0.502087560674782
2015,8,0.554405585408755
2015,9,0.613077876422966
2015,10,0.745009503903801
2015,11,0.908143313890202
2015,12,1.01958994212867
2015,13,1.00924496904429
2015,14,1.04933144748604
2015,15,1.12212130131175
2017,1,0.110623158511806
2017,2,0.299073878097849
2017,3,0.407948680729101
