"catch_year","new_age","pred_weight"
1986,6,0.813263283081682
1986,7,0.832905386411945
1986,8,0.893673227292389
1986,9,1.03444116100767
1986,10,1.14894459904481
1986,11,1.08499575101545
1986,12,1.91150034893757
1986,13,1.02165565222526
1987,1,0.108891957673899
1988,1,0.109964455708311
1989,0,0.0155073397744653
1989,2,0.309142832198559
1989,3,0.44027129848143
1989,4,0.560998089677942
1989,5,0.579952889401196
1989,6,0.593693091335438
1989,7,0.664242433754685
1989,8,0.637442775520436
1989,9,0.651704848973674
1989,10,0.634999925100564
1989,11,0.657549116707852
1989,12,0.797171287336228
1989,15,1.27153048869747
1990,1,0.109366695990787
1991,1,0.107593664599609
1992,1,0.103984563343342
1992,2,0.23401116290253
1992,3,0.383496277989398
1992,4,0.525684591149366
1992,5,0.584618071447534
1992,6,0.594736447295829
1992,7,0.713540907716794
1992,8,0.654739292506962
1992,9,0.720316510109247
1992,10,0.682592008342564
1992,11,0.751741359024694
1992,12,0.729119326160954
1992,13,0.761279063093914
1992,15,0.905525214846967
1993,1,0.105502740608244
1994,1,0.104744280347926
1995,1,0.109427446146845
1995,2,0.257162403856632
1995,3,0.374461606752124
1995,4,0.632902659742293
1995,5,0.568284097039892
1995,6,0.666055969792339
1995,7,0.703393145834865
1995,8,0.730009094409371
1995,9,0.680194051325609
1995,11,0.744942123275192
1995,12,0.669976620623352
1995,13,0.864876300982783
1995,15,0.738175589717758
1996,1,0.104663927654375
1997,1,0.105324726126093
1998,1,0.0922024296969308
1998,2,0.187233843387652
1998,3,0.338158630204697
1998,4,0.477000002498988
1998,5,0.518702589705365
1998,6,0.519299588804532
1998,7,0.655144677622059
1998,8,0.568378998892659
1998,9,0.549293065467473
1998,10,0.667729853092419
1998,11,0.646917120914456
1998,12,0.634405602057861
1998,13,0.578481980208926
1998,14,0.609682123236871
1998,15,0.641297617799368
1999,1,0.106030388847621
2000,1,0.106213205062237
2001,2,0.271886238769053
2001,3,0.455424028334097
2001,4,0.736675498870008
2001,5,0.722888261500035
2001,6,0.805838836274119
2001,7,0.907783509946301
2001,8,0.93195516925446
2001,9,0.883171905397015
2001,10,1.14658752364508
2001,11,0.902629238869911
2001,12,1.00905154043878
2001,13,1.01302159532378
2001,14,0.986864091709392
2001,15,0.99484297180647
2002,1,0.106233802495364
2003,1,0.0951034472573847
2003,2,0.25230894911294
2003,3,0.419855804531689
2003,4,0.550243546016408
2003,5,0.61243762225401
2003,6,0.771904140836826
2003,7,0.726671416136456
2003,8,0.814372314939062
2003,9,0.893044065071923
2003,10,0.83139726149407
2003,11,0.797986373198476
2003,12,1.06536055680595
2003,13,0.853261409752537
2003,14,0.794914254788962
2003,15,0.927504168112533
2004,1,0.105372595999475
2005,1,0.0909112615078087
2005,2,0.25573302143525
2005,3,0.39841934983253
2005,4,0.510491089792817
2005,5,0.573878615527102
2005,6,0.59556441775525
2005,7,0.629649747676107
2005,8,0.718052472318649
2005,9,0.696362689024656
2005,10,0.743657226418741
2005,11,0.781574821057529
2005,12,0.799354705797495
2005,13,0.805272792479341
2005,14,0.898392704376646
2005,15,0.780720144190359
2006,1,0.104444384985256
2007,0,0.00940058371715808
2007,1,0.0471582528377369
2007,2,0.203865496153212
2007,3,0.353999776613495
2007,4,0.499798634190662
2007,5,0.547220592111373
2007,6,0.618419985928897
2007,7,0.632886177665214
2007,8,0.671932205037921
2007,9,0.697265932694757
2007,10,0.770618870175368
2007,11,0.754242460069307
2007,12,0.823030102779017
2007,13,0.835389259888811
2007,14,0.812604603009235
2007,15,0.848982835108043
2008,1,0.105422224032257
2009,1,0.0662475027732643
2009,2,0.204235666856703
2009,3,0.319331142785651
2009,4,0.452113532155235
2009,5,0.622368254577617
2009,6,0.706004674210462
2009,7,0.751026928553286
2009,8,0.832620166457602
2009,9,0.855322630954315
2009,10,0.856227958434186
2009,11,0.857000512878909
2009,12,1.00732614651389
2009,13,0.95659068949432
2009,14,0.966644224584918
2009,15,1.13564552747537
2010,1,0.10826588818543
2011,1,0.0754009431237176
2011,2,0.222512344359468
2011,3,0.316850352996927
2011,4,0.403628743668644
2011,5,0.519987863567302
2011,6,0.636030663585815
2011,7,0.793152114993686
2011,8,1.00074272704257
2011,9,0.993742008983197
2011,10,1.10325883940914
2011,11,1.14829177696332
2011,12,1.15508353612447
2011,13,1.10793943738029
2011,14,1.17226536558723
2011,15,1.1263897152667
2012,1,0.0779235008858759
2012,2,0.198023288490302
2012,3,0.356145055772019
2012,4,0.408831430103288
2012,5,0.471781754189728
2012,6,0.531820804416881
2012,7,0.643910369138058
2012,8,0.746879984580618
2012,9,0.870353884909068
2012,10,0.823644448385178
2012,11,0.929224956489754
2012,12,0.914017921314226
2012,13,0.885215185430698
2012,14,0.899604404192268
2012,15,1.08659938104755
2013,1,0.115161293909685
2013,2,0.254283927000937
2013,3,0.345697634923902
2013,4,0.484996887973288
2013,5,0.507373773086803
2013,6,0.612318178658339
2013,7,0.659096961590487
2013,8,0.765873170804887
2013,9,0.982185195801629
2013,10,1.21056993019098
2013,11,1.41712435591776
2013,12,1.55175353154563
2013,13,1.37342757586081
2013,14,1.31772216786766
2013,15,1.40329951658512
2014,1,0.125290229427114
2015,1,0.0737026906688863
2015,2,0.211813361581436
2015,3,0.394244647861424
2015,4,0.473582544068094
2015,5,0.490608539946174
2015,6,0.568639242932444
2015,7,0.569007856943681
2015,8,0.650226339595504
2015,9,0.684336231271119
2015,10,0.73160970886371
2015,11,0.949290994880307
2015,12,1.24899011661037
2015,13,1.14329684002576
2015,14,1.33367931242442
